pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaHELEm	OZ251425.1	16850001	16900000	0.00779186034846	29903	233	29903	0
PflaKGBDf	OZ251425.1	16850001	16900000	0.0037788850616994	29903	113	29903	0
PflaHELAf	OZ251425.1	16850001	16900000	0.0049827776477276	29903	149	29903	0
PflaHELEm	OZ251425.1	16900001	16950000	0.0066820514586849	29033	194	29033	0
PflaKGBHm	OZ251425.1	16900001	16950000	0.005476526710984	29033	159	29033	0
PflaHELAf	OZ251425.1	16900001	16950000	0.0037199049357627	29033	108	29033	0
PflaKGBDf	OZ251425.1	16900001	16950000	0.0050632039403437	29033	147	29033	0
PflaKGBHm	OZ251425.1	16950001	17000000	0.0027145359019264	34260	93	34260	0
PflaHELEm	OZ251425.1	16950001	17000000	0.0077349678925861	34260	265	34260	0
PflaKGBDf	OZ251425.1	16950001	17000000	0.0010527239231511	34197	36	34197	63
PflaHELAf	OZ251425.1	16950001	17000000	0.0057227948261263	34249	196	34249	11
PflaKGBHm	OZ251425.1	17000001	17050000	0.0019347462844077	34113	66	34113	0
PflaHELEm	OZ251425.1	17000001	17050000	0.0010553161551314	34113	36	34113	0
PflaKGBDf	OZ251425.1	17000001	17050000	0.0022278896608331	34113	76	34113	0
PflaHELAf	OZ251425.1	17000001	17050000	0.0016709172456248	34113	57	34113	0
PflaKGBHm	OZ251425.1	17050001	17100000	0.0067582788916422	35512	240	35512	0
PflaHELEm	OZ251425.1	17050001	17100000	0.0017753980555164	35485	63	35485	27
PflaKGBDf	OZ251425.1	17050001	17100000	0.0055192610948411	35512	196	35512	0
PflaHELAf	OZ251425.1	17050001	17100000	0.0029004280243298	35512	103	35512	0
PflaKGBHm	OZ251425.1	17100001	17150000	0.0053991619211346	37228	201	37228	0
PflaHELEm	OZ251425.1	17100001	17150000	0.0054260234232298	37228	202	37228	0
PflaKGBDf	OZ251425.1	17100001	17150000	0.0025249811969485	37228	94	37228	0
PflaHELAf	OZ251425.1	17100001	17150000	0.0046470398624691	37228	173	37228	0
PflaKGBDf	OZ251425.1	17150001	17200000	0.0036190620808341	39513	143	39513	0
PflaHELEm	OZ251425.1	17150001	17200000	0.0078961354490927	39513	312	39513	0
PflaKGBHm	OZ251425.1	17150001	17200000	0.0029863589198491	39513	118	39513	0
PflaHELAf	OZ251425.1	17150001	17200000	0.0059980259661377	39513	237	39513	0
PflaHELAf	OZ251425.1	17200001	17250000	0.0034381509272969	39847	137	39847	0
PflaKGBHm	OZ251425.1	17200001	17250000	0.0058222701834517	39847	232	39847	0
PflaKGBDf	OZ251425.1	17200001	17250000	0.0032624789821065	39847	130	39847	0
PflaHELEm	OZ251425.1	17200001	17250000	0.0028358471152157	39847	113	39847	0
PflaHELAf	OZ251425.1	17250001	17300000	0.0021395853423336	33184	71	33184	0
PflaKGBDf	OZ251425.1	17250001	17300000	0.0042189006750241	33184	140	33184	0
PflaHELEm	OZ251425.1	17250001	17300000	0.0072022661523625	33184	239	33184	0
PflaKGBHm	OZ251425.1	17250001	17300000	0.0051530858244937	33184	171	33184	0
PflaKGBHm	OZ251425.1	17300001	17350000	0.0054093567251461	34200	185	34200	0
PflaHELAf	OZ251425.1	17300001	17350000	0.0076608187134502	34200	262	34200	0
PflaKGBDf	OZ251425.1	17300001	17350000	0.0049415204678362	34200	169	34200	0
PflaHELEm	OZ251425.1	17300001	17350000	0.0100877192982456	34200	345	34200	0
PflaKGBHm	OZ251425.1	17350001	17400000	0.0095098466537227	25237	240	25237	0
PflaHELEm	OZ251425.1	17350001	17400000	0.0108966992907239	25237	275	25237	0
PflaKGBDf	OZ251425.1	17350001	17400000	0.0075862890733606	25177	191	25177	60
PflaHELAf	OZ251425.1	17350001	17400000	0.0078852478503784	25237	199	25237	0
PflaKGBHm	OZ251425.1	17400001	17450000	0.0024157126352273	28563	69	28563	0
PflaHELAf	OZ251425.1	17400001	17450000	0.0069320449532612	28563	198	28563	0
PflaKGBDf	OZ251425.1	17400001	17450000	0.0058817351118579	28563	168	28563	0
PflaHELEm	OZ251425.1	17400001	17450000	0.0076322515141966	28563	218	28563	0
PflaHELAf	OZ251425.1	17450001	17500000	0.0041085697648086	30911	127	30911	0
PflaKGBHm	OZ251425.1	17450001	17500000	0.0005499660315098	30911	17	30911	0
PflaHELEm	OZ251425.1	17450001	17500000	0.0050467471126783	30911	156	30911	0
PflaKGBDf	OZ251425.1	17450001	17500000	0.0030735384515836	30909	95	30909	2
PflaHELEm	OZ251425.1	17500001	17550000	0.0090052501651542	28761	259	28761	0
PflaKGBHm	OZ251425.1	17500001	17550000	0.0018427731998191	28761	53	28761	0
PflaKGBDf	OZ251425.1	17500001	17550000	0.0024686207016445	28761	71	28761	0
PflaHELAf	OZ251425.1	17500001	17550000	0.0056105380540841	28696	161	28696	65
PflaKGBHm	OZ251425.1	17550001	17600000	0.0033821116431704	29863	101	29863	3
PflaKGBDf	OZ251425.1	17550001	17600000	0.0056586084510814	29866	169	29866	0
PflaHELAf	OZ251425.1	17550001	17600000	0.007433201633965	29866	222	29866	0
PflaHELEm	OZ251425.1	17550001	17600000	0.0099109355119533	29866	296	29866	0
PflaHELEm	OZ251425.1	17600001	17650000	0.005221282943809	32176	168	32176	0
PflaKGBHm	OZ251425.1	17600001	17650000	0.0037927068113283	32167	122	32167	9
PflaHELAf	OZ251425.1	17600001	17650000	0.0031389855793137	32176	101	32176	0
PflaKGBDf	OZ251425.1	17600001	17650000	0.0063401292889109	32176	204	32176	0
PflaHELAf	OZ251425.1	17650001	17700000	0.0020446722053989	38637	79	38637	0
PflaKGBHm	OZ251425.1	17650001	17700000	0.0062116623961487	38637	240	38637	0
PflaHELEm	OZ251425.1	17650001	17700000	0.0072210575355229	38637	279	38637	0
PflaKGBDf	OZ251425.1	17650001	17700000	0.0040375805574967	38637	156	38637	0
PflaHELEm	OZ251425.1	17700001	17750000	0.0069766618266813	28237	197	28237	4
PflaKGBHm	OZ251425.1	17700001	17750000	0.0048555732766259	28215	137	28215	26
PflaHELAf	OZ251425.1	17700001	17750000	0.004554511813265	28104	128	28104	137
PflaKGBDf	OZ251425.1	17700001	17750000	0.0036825891434439	28241	104	28241	0
PflaHELAf	OZ251425.1	17750001	17800000	0.0043682252062773	6181	27	6181	155
PflaHELEm	OZ251425.1	17750001	17800000	0.0104496516782773	6316	66	6316	20
PflaKGBHm	OZ251425.1	17750001	17800000	0.0080295487393608	6227	50	6227	109
PflaKGBDf	OZ251425.1	17750001	17800000	0.0071439911096999	6299	45	6299	37
PflaKGBDf	OZ251425.1	17800001	17850000	0.0068027210884353	1470	10	1470	0
PflaKGBHm	OZ251425.1	17800001	17850000	0.0038797284190106	1031	4	1031	439
PflaHELAf	OZ251425.1	17800001	17850000	0.001085776330076	921	1	921	549
PflaHELEm	OZ251425.1	17800001	17850000	0.0016806722689075	1190	2	1190	280
PflaKGBHm	OZ251425.1	17850001	17900000	0.0	455	0	455	0
PflaHELEm	OZ251425.1	17850001	17900000	0.0065934065934065	455	3	455	0
PflaHELAf	OZ251425.1	17850001	17900000	0.0	120	0	120	335
PflaKGBDf	OZ251425.1	17850001	17900000	0.0	377	0	377	78
PflaKGBDf	OZ251425.1	17900001	17950000	0.0	248	0	248	0
PflaHELEm	OZ251425.1	17900001	17950000	0.0	248	0	248	0
PflaKGBHm	OZ251425.1	17900001	17950000	0.0	248	0	248	0
PflaHELAf	OZ251425.1	17900001	17950000	0.0	71	0	71	177
PflaKGBHm	OZ251425.1	17950001	18000000	0.0048987589810581	3062	15	3062	0
PflaHELAf	OZ251425.1	17950001	18000000	0.0024407252440725	2868	7	2868	194
PflaKGBDf	OZ251425.1	17950001	18000000	0.0055519268451992	3062	17	3062	0
PflaHELEm	OZ251425.1	17950001	18000000	0.0091443500979751	3062	28	3062	0
PflaHELEm	OZ251425.1	18000001	18050000	0.0040027956032784	15739	63	15739	0
PflaKGBDf	OZ251425.1	18000001	18050000	0.0052099879280767	15739	82	15739	0
PflaHELAf	OZ251425.1	18000001	18050000	0.0030497490310693	15739	48	15739	0
PflaKGBHm	OZ251425.1	18000001	18050000	0.0050193786136349	15739	79	15739	0
PflaHELEm	OZ251425.1	18050001	18100000	0.0058419243986254	5820	34	5820	24
PflaKGBDf	OZ251425.1	18050001	18100000	0.008384668035592	5844	49	5844	0
PflaHELAf	OZ251425.1	18050001	18100000	0.0065124250214224	5835	38	5835	9
PflaKGBHm	OZ251425.1	18050001	18100000	0.0068941744226128	5802	40	5802	42
PflaHELAf	OZ251425.1	18100001	18150000	0.0050353937094066	13703	69	13703	0
PflaKGBDf	OZ251425.1	18100001	18150000	0.0067868349996351	13703	93	13703	0
PflaHELEm	OZ251425.1	18100001	18150000	0.0052712497254557	13659	72	13659	44
PflaKGBHm	OZ251425.1	18100001	18150000	0.0053456356180433	13656	73	13656	47
PflaHELAf	OZ251425.1	18150001	18200000	0.0051357608924436	23755	122	23755	0
PflaHELEm	OZ251425.1	18150001	18200000	0.0071142917280572	23755	169	23755	0
PflaKGBDf	OZ251425.1	18150001	18200000	0.0043780256788044	23755	104	23755	0
PflaKGBHm	OZ251425.1	18150001	18200000	0.0064407493159334	23755	153	23755	0
PflaKGBHm	OZ251425.1	18200001	18250000	0.0065702211665998	32419	213	32419	0
PflaHELEm	OZ251425.1	18200001	18250000	0.0070946050155772	32419	230	32419	0
PflaKGBDf	OZ251425.1	18200001	18250000	0.0062309139702026	32419	202	32419	0
PflaHELAf	OZ251425.1	18200001	18250000	0.0069712205805237	32419	226	32419	0
PflaKGBHm	OZ251425.1	18250001	18300000	0.0030435223698894	29571	90	29571	0
PflaHELEm	OZ251425.1	18250001	18300000	0.0045991004700551	29571	136	29571	0
PflaHELAf	OZ251425.1	18250001	18300000	0.0033816915220993	29571	100	29571	0
PflaKGBDf	OZ251425.1	18250001	18300000	0.0041932974874031	29571	124	29571	0
PflaHELAf	OZ251425.1	18300001	18350000	0.0021185653224307	26905	57	26905	78
PflaKGBDf	OZ251425.1	18300001	18350000	0.0075232553830189	26983	203	26983	0
PflaHELEm	OZ251425.1	18300001	18350000	0.0073008931549494	26983	197	26983	0
PflaKGBHm	OZ251425.1	18300001	18350000	0.0034901422047302	26933	94	26933	50
PflaKGBHm	OZ251425.1	18350001	18400000	0.005758710048949	27784	160	27784	0
PflaHELAf	OZ251425.1	18350001	18400000	0.0085340823160851	27771	237	27771	13
PflaKGBDf	OZ251425.1	18350001	18400000	0.007503336820461	27721	208	27721	63
PflaHELEm	OZ251425.1	18350001	18400000	0.0104376619637201	27784	290	27784	0
PflaKGBHm	OZ251425.1	18400001	18450000	0.0072590594783806	34853	253	34853	0
PflaHELEm	OZ251425.1	18400001	18450000	0.0078328981723237	34853	273	34853	0
PflaKGBDf	OZ251425.1	18400001	18450000	0.0027258120050499	34852	95	34852	1
PflaHELAf	OZ251425.1	18400001	18450000	0.0049463664337273	34773	172	34773	80
PflaKGBHm	OZ251425.1	18450001	18500000	0.0098813685282541	36331	359	36331	0
PflaHELEm	OZ251425.1	18450001	18500000	0.0088904792050865	36331	323	36331	0
PflaKGBDf	OZ251425.1	18450001	18500000	0.0038534584789848	36331	140	36331	0
PflaHELAf	OZ251425.1	18450001	18500000	0.007817015771655	36331	284	36331	0
PflaHELAf	OZ251425.1	18500001	18550000	0.0073570238756246	28816	212	28816	2
PflaKGBDf	OZ251425.1	18500001	18550000	0.0038864598514817	28818	112	28818	0
PflaHELEm	OZ251425.1	18500001	18550000	0.0094038448192102	28818	271	28818	0
PflaKGBHm	OZ251425.1	18500001	18550000	0.0066278020681518	28818	191	28818	0
PflaHELAf	OZ251425.1	18550001	18600000	0.0066904270618395	31986	214	31986	0
PflaKGBDf	OZ251425.1	18550001	18600000	0.0018177259621411	31908	58	31908	78
PflaHELEm	OZ251425.1	18550001	18600000	0.0086409317178547	31941	276	31941	45
PflaKGBHm	OZ251425.1	18550001	18600000	0.0073782279747389	31986	236	31986	0
PflaHELEm	OZ251425.1	18600001	18650000	0.0048124739324328	31169	150	31169	0
PflaKGBHm	OZ251425.1	18600001	18650000	0.0060637171548654	31169	189	31169	0
PflaHELAf	OZ251425.1	18600001	18650000	0.0029837338381083	31169	93	31169	0
PflaKGBDf	OZ251425.1	18600001	18650000	0.0044916423369373	31169	140	31169	0
PflaKGBHm	OZ251425.1	18650001	18700000	0.0066278600657022	34702	230	34702	1
PflaHELEm	OZ251425.1	18650001	18700000	0.0069158286027144	34703	240	34703	0
PflaKGBDf	OZ251425.1	18650001	18700000	0.0036019940639137	34703	125	34703	0
PflaHELAf	OZ251425.1	18650001	18700000	0.0070887243177823	34703	246	34703	0
PflaKGBDf	OZ251425.1	18700001	18750000	0.0023113094763688	37641	87	37641	0
PflaHELEm	OZ251425.1	18700001	18750000	0.0060306580590313	37641	227	37641	0
PflaKGBHm	OZ251425.1	18700001	18750000	0.0038521824606147	37641	145	37641	0
PflaHELAf	OZ251425.1	18700001	18750000	0.0040647166653383	37641	153	37641	0
PflaKGBHm	OZ251425.1	18750001	18800000	0.001194743130227	25947	31	25947	0
PflaHELAf	OZ251425.1	18750001	18800000	0.0055144223353385	25932	143	25932	15
PflaKGBDf	OZ251425.1	18750001	18800000	0.0037769298955563	25947	98	25947	0
PflaHELEm	OZ251425.1	18750001	18800000	0.0051643735306586	25947	134	25947	0
PflaHELEm	OZ251425.1	18800001	18850000	0.0086398894094155	26042	225	26042	0
PflaKGBHm	OZ251425.1	18800001	18850000	0.0018483576572066	25969	48	25969	73
PflaKGBDf	OZ251425.1	18800001	18850000	0.005414330696567	26042	141	26042	0
PflaHELAf	OZ251425.1	18800001	18850000	0.0064511174256969	26042	168	26042	0
PflaHELEm	OZ251425.1	18850001	18900000	0.0061094611794654	23570	144	23570	0
PflaKGBDf	OZ251425.1	18850001	18900000	0.0048832271762208	23550	115	23550	20
PflaHELAf	OZ251425.1	18850001	18900000	0.005859375	23552	138	23552	18
PflaKGBHm	OZ251425.1	18850001	18900000	0.006916744462361	23566	163	23566	4
PflaHELAf	OZ251425.1	18900001	18950000	0.0086710872209361	25487	221	25487	0
PflaKGBDf	OZ251425.1	18900001	18950000	0.0043964671246319	25475	112	25475	12
PflaHELEm	OZ251425.1	18900001	18950000	0.011927649389885	25487	304	25487	0
PflaKGBHm	OZ251425.1	18900001	18950000	0.004943696786597	25487	126	25487	0
PflaHELEm	OZ251425.1	18950001	19000000	0.0142582399363353	30158	430	30158	0
PflaKGBHm	OZ251425.1	18950001	19000000	0.0081238808939584	30158	245	30158	0
PflaHELAf	OZ251425.1	18950001	19000000	0.007991246103853	30158	241	30158	0
PflaKGBDf	OZ251425.1	18950001	19000000	0.005968565554745	30158	180	30158	0
PflaHELAf	OZ251425.1	19000001	19050000	0.0048066048405338	35368	170	35368	0
PflaKGBDf	OZ251425.1	19000001	19050000	0.0052024428862248	35368	184	35368	0
PflaHELEm	OZ251425.1	19000001	19050000	0.0048914272788961	35368	173	35368	0
PflaKGBHm	OZ251425.1	19000001	19050000	0.0050045238633793	35368	177	35368	0
PflaHELAf	OZ251425.1	19050001	19100000	0.0040736868668661	27739	113	27739	0
PflaKGBDf	OZ251425.1	19050001	19100000	0.0048333573798874	27724	134	27724	15
PflaHELEm	OZ251425.1	19050001	19100000	0.0044361092076315	27727	123	27727	12
PflaKGBHm	OZ251425.1	19050001	19100000	0.0051551966545297	27739	143	27739	0
PflaHELAf	OZ251425.1	19100001	19150000	0.0066784188758559	29498	197	29498	0
PflaKGBDf	OZ251425.1	19100001	19150000	0.0058648043935182	29498	173	29498	0
PflaHELEm	OZ251425.1	19100001	19150000	0.0035595633602278	29498	105	29498	0
PflaKGBHm	OZ251425.1	19100001	19150000	0.0009492168960607	29498	28	29498	0
PflaKGBHm	OZ251425.1	19150001	19200000	0.0068574442832651	30332	208	30332	0
PflaHELEm	OZ251425.1	19150001	19200000	0.0042199657127785	30332	128	30332	0
PflaHELAf	OZ251425.1	19150001	19200000	0.0047160477541059	30322	143	30322	10
PflaKGBDf	OZ251425.1	19150001	19200000	0.0065624587785252	30324	199	30324	8
PflaKGBHm	OZ251425.1	19200001	19250000	0.0047680115747591	30411	145	30411	0
PflaHELAf	OZ251425.1	19200001	19250000	0.007332872973595	30411	223	30411	0
PflaKGBDf	OZ251425.1	19200001	19250000	0.0040774719673802	30411	124	30411	0
PflaHELEm	OZ251425.1	19200001	19250000	0.0085166551576732	30411	259	30411	0
PflaKGBHm	OZ251425.1	19250001	19300000	0.0068368828654404	33056	226	33056	0
PflaHELEm	OZ251425.1	19250001	19300000	0.0086217328170377	33056	285	33056	0
PflaKGBDf	OZ251425.1	19250001	19300000	0.007169651500484	33056	237	33056	0
PflaHELAf	OZ251425.1	19250001	19300000	0.0057073096291774	32765	187	32765	291
PflaKGBHm	OZ251425.1	19300001	19350000	0.0014149989892864	24735	35	24735	56
PflaHELEm	OZ251425.1	19300001	19350000	0.008188785800726	24790	203	24790	1
PflaKGBDf	OZ251425.1	19300001	19350000	0.0080271066112702	24791	199	24791	0
PflaHELAf	OZ251425.1	19300001	19350000	0.003026145900581	24784	75	24784	7
PflaKGBHm	OZ251425.1	19350001	19400000	0.0070660522273425	29295	207	29295	1
PflaHELEm	OZ251425.1	19350001	19400000	0.0109912616056799	29296	322	29296	0
PflaKGBDf	OZ251425.1	19350001	19400000	0.0066263619906411	29277	194	29277	19
PflaHELAf	OZ251425.1	19350001	19400000	0.0085677225559803	29296	251	29296	0
PflaKGBHm	OZ251425.1	19400001	19450000	0.0036229453203622	29810	108	29810	102
PflaHELEm	OZ251425.1	19400001	19450000	0.0097285370419898	29912	291	29912	0
PflaKGBDf	OZ251425.1	19400001	19450000	0.0073571213590609	29903	220	29903	9
PflaHELAf	OZ251425.1	19400001	19450000	0.0051818668093073	29912	155	29912	0
PflaKGBHm	OZ251425.1	19450001	19500000	0.006704378797402	28638	192	28638	0
PflaHELEm	OZ251425.1	19450001	19500000	0.0111739646623367	28638	320	28638	0
PflaHELAf	OZ251425.1	19450001	19500000	0.0062224708103195	28606	178	28606	32
PflaKGBDf	OZ251425.1	19450001	19500000	0.0070535651931	28638	202	28638	0
PflaHELAf	OZ251425.1	19500001	19550000	0.009938946471674	28172	280	28172	17
PflaKGBDf	OZ251425.1	19500001	19550000	0.0074851892582212	28189	211	28189	0
PflaHELEm	OZ251425.1	19500001	19550000	0.0127709390187661	28189	360	28189	0
PflaKGBHm	OZ251425.1	19500001	19550000	0.0058533470502678	28189	165	28189	0
PflaHELAf	OZ251425.1	19550001	19600000	0.0067182650375201	25453	171	25453	0
PflaKGBDf	OZ251425.1	19550001	19600000	0.0082112128236357	25453	209	25453	0
PflaHELEm	OZ251425.1	19550001	19600000	0.0089969748163281	25453	229	25453	0
PflaKGBHm	OZ251425.1	19550001	19600000	0.006521824539347	25453	166	25453	0
PflaKGBHm	OZ251425.1	19600001	19650000	0.0031875498054657	21333	68	21333	0
PflaHELEm	OZ251425.1	19600001	19650000	0.0092813950217972	21333	198	21333	0
PflaKGBDf	OZ251425.1	19600001	19650000	0.007500117189331	21333	160	21333	0
PflaHELAf	OZ251425.1	19600001	19650000	0.0071354802365975	21302	152	21302	31
PflaKGBDf	OZ251425.1	19650001	19700000	0.0038958304085357	28492	111	28492	0
PflaKGBHm	OZ251425.1	19650001	19700000	0.0031236838410781	28492	89	28492	0
PflaHELEm	OZ251425.1	19650001	19700000	0.0071601558386859	28491	204	28491	1
PflaHELAf	OZ251425.1	19650001	19700000	0.0094064792390579	28491	268	28491	1
PflaKGBHm	OZ251425.1	19700001	19750000	0.0087189106572182	28788	251	28788	0
PflaHELEm	OZ251425.1	19700001	19750000	0.0100389050993469	28788	289	28788	0
PflaKGBDf	OZ251425.1	19700001	19750000	0.0059347181008902	28645	170	28645	143
PflaHELAf	OZ251425.1	19700001	19750000	0.0081631235236904	28788	235	28788	0
PflaHELAf	OZ251425.1	19750001	19800000	0.0061630965802329	26610	164	26610	0
PflaKGBHm	OZ251425.1	19750001	19800000	0.0063885757234122	26610	170	26610	0
PflaHELEm	OZ251425.1	19750001	19800000	0.007966929725667	26610	212	26610	0
PflaKGBDf	OZ251425.1	19750001	19800000	0.0051860202931228	26610	138	26610	0
PflaHELEm	OZ251425.1	19800001	19850000	0.009626236473478	30126	290	30126	0
PflaKGBHm	OZ251425.1	19800001	19850000	0.0052446391821018	30126	158	30126	0
PflaKGBDf	OZ251425.1	19800001	19850000	0.0087141621765449	30066	262	30066	60
PflaHELAf	OZ251425.1	19800001	19850000	0.0044811790479984	30126	135	30126	0
PflaHELEm	OZ251425.1	19850001	19900000	0.0048096556105086	22039	106	22039	0
PflaKGBDf	OZ251425.1	19850001	19900000	0.0037665638046832	22036	83	22036	3
PflaHELAf	OZ251425.1	19850001	19900000	0.0035845546531149	22039	79	22039	0
PflaKGBHm	OZ251425.1	19850001	19900000	0.0055356413630382	22039	122	22039	0
PflaKGBHm	OZ251425.1	19900001	19950000	0.0009996875976257	32010	32	32010	0
PflaKGBDf	OZ251425.1	19900001	19950000	0.0032489846922836	32010	104	32010	0
PflaHELAf	OZ251425.1	19900001	19950000	0.0029365823180256	32010	94	32010	0
PflaHELEm	OZ251425.1	19900001	19950000	0.0052483598875351	32010	168	32010	0
PflaKGBHm	OZ251425.1	19950001	20000000	0.0005210408557329	32627	17	32627	0
PflaHELAf	OZ251425.1	19950001	20000000	0.0002145462347135	32627	7	32627	0
PflaKGBDf	OZ251425.1	19950001	20000000	0.0006131583788092	32618	20	32618	9
PflaHELEm	OZ251425.1	19950001	20000000	0.0038311827627425	32627	125	32627	0
PflaKGBHm	OZ251425.1	20000001	20050000	0.0024297264463156	23871	58	23871	8
PflaHELEm	OZ251425.1	20000001	20050000	0.009673771933498	23879	231	23879	0
PflaKGBDf	OZ251425.1	20000001	20050000	0.0042715356589471	23879	102	23879	0
PflaHELAf	OZ251425.1	20000001	20050000	0.004355291260103	23879	104	23879	0
PflaHELEm	OZ251425.1	20050001	20100000	0.0079791673622007	29953	239	29953	0
PflaHELAf	OZ251425.1	20050001	20100000	0.0045404466998297	29953	136	29953	0
PflaKGBDf	OZ251425.1	20050001	20100000	0.0040396621373485	29953	121	29953	0
PflaKGBHm	OZ251425.1	20050001	20100000	0.005683717820127	29910	170	29910	43
PflaKGBHm	OZ251425.1	20100001	20150000	0.0044509038059769	33027	147	33027	0
PflaHELEm	OZ251425.1	20100001	20150000	0.0045720168347109	33027	151	33027	0
PflaHELAf	OZ251425.1	20100001	20150000	0.0036333908620219	33027	120	33027	0
PflaKGBDf	OZ251425.1	20100001	20150000	0.0039967299482241	33027	132	33027	0
PflaHELAf	OZ251425.1	20150001	20200000	0.0061145080600333	26985	165	26985	7
PflaHELEm	OZ251425.1	20150001	20200000	0.0056683461766449	26992	153	26992	0
PflaKGBDf	OZ251425.1	20150001	20200000	0.0083358032009484	26992	225	26992	0
PflaKGBHm	OZ251425.1	20150001	20200000	0.0061129223473621	26992	165	26992	0
PflaHELAf	OZ251425.1	20200001	20250000	0.0053711275902695	28858	155	28858	0
PflaKGBDf	OZ251425.1	20200001	20250000	0.0049552983574745	28858	143	28858	0
PflaKGBHm	OZ251425.1	20200001	20250000	0.0079210672595886	28784	228	28784	74
PflaHELEm	OZ251425.1	20200001	20250000	0.0109155173608704	28858	315	28858	0
PflaKGBHm	OZ251425.1	20250001	20300000	0.0076935942465295	23916	184	23916	0
PflaHELEm	OZ251425.1	20250001	20300000	0.0117912694430506	23916	282	23916	0
PflaKGBDf	OZ251425.1	20250001	20300000	0.0050645733096986	23694	120	23694	222
PflaHELAf	OZ251425.1	20250001	20300000	0.0071918381000167	23916	172	23916	0
PflaKGBDf	OZ251425.1	20300001	20350000	0.008073963841307	31583	255	31583	0
PflaHELAf	OZ251425.1	20300001	20350000	0.0068707849159357	31583	217	31583	0
PflaHELEm	OZ251425.1	20300001	20350000	0.0109869233448374	31583	347	31583	0
PflaKGBHm	OZ251425.1	20300001	20350000	0.0076306873951176	31583	241	31583	0
PflaKGBDf	OZ251425.1	20350001	20400000	0.0044180909196605	34404	152	34404	0
PflaHELEm	OZ251425.1	20350001	20400000	0.0092431112661318	34404	318	34404	0
PflaHELAf	OZ251425.1	20350001	20400000	0.005638879200093	34404	194	34404	0
PflaKGBHm	OZ251425.1	20350001	20400000	0.0050594632316594	34391	174	34391	13
PflaHELAf	OZ251425.1	20400001	20450000	0.0058562145223846	38933	228	38933	0
PflaKGBDf	OZ251425.1	20400001	20450000	0.0049058639200678	38933	191	38933	0
PflaHELEm	OZ251425.1	20400001	20450000	0.007911026635502	38933	308	38933	0
PflaKGBHm	OZ251425.1	20400001	20450000	0.0048544936172398	38933	189	38933	0
PflaHELAf	OZ251425.1	20450001	20500000	0.0022422572055869	42814	96	42814	2
PflaKGBDf	OZ251425.1	20450001	20500000	0.0040405455904334	42816	173	42816	0
PflaHELEm	OZ251425.1	20450001	20500000	0.0058628421937774	42812	251	42812	4
PflaKGBHm	OZ251425.1	20450001	20500000	0.0047650191535083	42812	204	42812	4
PflaHELEm	OZ251425.1	20500001	20550000	0.0080660041647995	37937	306	37937	0
PflaKGBHm	OZ251425.1	20500001	20550000	0.0048788206440043	37919	185	37919	18
PflaHELAf	OZ251425.1	20500001	20550000	0.0067216701373329	37937	255	37937	0
PflaKGBDf	OZ251425.1	20500001	20550000	0.0057572956556186	37865	218	37865	72
PflaHELAf	OZ251425.1	20550001	20600000	0.0082741546680565	30698	254	30698	0
PflaKGBDf	OZ251425.1	20550001	20600000	0.0062870545312398	30698	193	30698	0
PflaHELEm	OZ251425.1	20550001	20600000	0.012183204117532	30698	374	30698	0
PflaKGBHm	OZ251425.1	20550001	20600000	0.0028014854387908	30698	86	30698	0
PflaKGBHm	OZ251425.1	20600001	20650000	0.001874039938556	32550	61	32550	0
PflaHELEm	OZ251425.1	20600001	20650000	0.0087250384024577	32550	284	32550	0
PflaHELAf	OZ251425.1	20600001	20650000	0.0066367602777607	32546	216	32546	4
PflaKGBDf	OZ251425.1	20600001	20650000	0.0011981566820276	32550	39	32550	0
PflaHELAf	OZ251425.1	20650001	20700000	0.0061065877128053	32424	198	32424	0
PflaKGBDf	OZ251425.1	20650001	20700000	0.0027448803355539	32424	89	32424	0
PflaHELEm	OZ251425.1	20650001	20700000	0.0078647873423187	32423	255	32423	1
PflaKGBHm	OZ251425.1	20650001	20700000	0.0056131260794473	32424	182	32424	0
PflaKGBDf	OZ251425.1	20700001	20750000	0.0041633034538425	23539	98	23539	2
PflaKGBHm	OZ251425.1	20700001	20750000	0.0033135089209855	23540	78	23540	1
PflaHELAf	OZ251425.1	20700001	20750000	0.0050974894864279	23541	120	23541	0
PflaHELEm	OZ251425.1	20700001	20750000	0.0079435877830168	23541	187	23541	0
PflaHELAf	OZ251425.1	20750001	20800000	0.0020452432599938	32270	66	32270	39
PflaKGBDf	OZ251425.1	20750001	20800000	0.0028784549196818	32309	93	32309	0
PflaHELEm	OZ251425.1	20750001	20800000	0.0077996842984926	32309	252	32309	0
PflaKGBHm	OZ251425.1	20750001	20800000	0.0037141353802346	32309	120	32309	0
PflaHELEm	OZ251425.1	20800001	20850000	0.0058998033398886	30001	177	30001	0
PflaKGBDf	OZ251425.1	20800001	20850000	0.0026671111851975	29995	80	29995	6
PflaHELAf	OZ251425.1	20800001	20850000	0.006333122229259	30001	190	30001	0
PflaKGBHm	OZ251425.1	20800001	20850000	0.0035009335822886	29992	105	29992	9
PflaHELAf	OZ251425.1	20850001	20900000	0.0043539045336528	25035	109	25035	0
PflaKGBDf	OZ251425.1	20850001	20900000	0.0021170361493908	25035	53	25035	0
PflaHELEm	OZ251425.1	20850001	20900000	0.0050728979428799	25035	127	25035	0
