pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaHELAf	OZ251424.1	17150001	17200000	0.0014407814407814	40950	59	40950	61
PflaKGBDf	OZ251424.1	17150001	17200000	0.0045597522615883	41011	187	41011	0
PflaHELEm	OZ251424.1	17150001	17200000	0.0058277047621369	41011	239	41011	0
PflaKGBHm	OZ251424.1	17150001	17200000	0.0046572870693228	41011	191	41011	0
PflaKGBHm	OZ251424.1	17200001	17250000	0.0031869868951098	39222	125	39222	0
PflaHELEm	OZ251424.1	17200001	17250000	0.0052266585079802	39222	205	39222	0
PflaKGBDf	OZ251424.1	17200001	17250000	0.0029830197338228	39222	117	39222	0
PflaHELAf	OZ251424.1	17200001	17250000	0.0045637652337973	39222	179	39222	0
PflaHELEm	OZ251424.1	17250001	17300000	0.0060809808671577	40454	246	40454	0
PflaKGBDf	OZ251424.1	17250001	17300000	0.0044494981954812	40454	180	40454	0
PflaHELAf	OZ251424.1	17250001	17300000	0.0043265427215189	40448	175	40448	6
PflaKGBHm	OZ251424.1	17250001	17300000	0.0038562317694171	40454	156	40454	0
PflaKGBDf	OZ251424.1	17300001	17350000	0.0023667195315359	40985	97	40985	0
PflaKGBHm	OZ251424.1	17300001	17350000	0.0042454556545077	40985	174	40985	0
PflaHELEm	OZ251424.1	17300001	17350000	0.0062461876296205	40985	256	40985	0
PflaHELAf	OZ251424.1	17300001	17350000	0.0034646822008051	40985	142	40985	0
PflaHELEm	OZ251424.1	17350001	17400000	0.0064199212100578	41122	264	41122	0
PflaKGBDf	OZ251424.1	17350001	17400000	0.0046690336073148	41122	192	41122	0
PflaHELAf	OZ251424.1	17350001	17400000	0.0044744905403433	41122	184	41122	0
PflaKGBHm	OZ251424.1	17350001	17400000	0.0027965565877146	41122	115	41122	0
PflaKGBDf	OZ251424.1	17400001	17450000	0.0048198198198198	44400	214	44400	0
PflaHELAf	OZ251424.1	17400001	17450000	0.001081081081081	44400	48	44400	0
PflaHELEm	OZ251424.1	17400001	17450000	0.0046171171171171	44400	205	44400	0
PflaKGBHm	OZ251424.1	17400001	17450000	0.002276620683437	44364	101	44364	36
PflaHELEm	OZ251424.1	17450001	17500000	0.0042357834931263	39426	167	39426	0
PflaKGBDf	OZ251424.1	17450001	17500000	0.0023334855171714	39426	92	39426	0
PflaHELAf	OZ251424.1	17450001	17500000	0.0040582356820372	39426	160	39426	0
PflaKGBHm	OZ251424.1	17450001	17500000	0.0015773271936296	39307	62	39307	119
PflaKGBHm	OZ251424.1	17500001	17550000	0.0038936111872772	36470	142	36470	0
PflaHELEm	OZ251424.1	17500001	17550000	0.0063339731285988	36470	231	36470	0
PflaKGBDf	OZ251424.1	17500001	17550000	0.0022210035645736	36470	81	36470	0
PflaHELAf	OZ251424.1	17500001	17550000	0.0045242665204277	36470	165	36470	0
PflaHELAf	OZ251424.1	17550001	17600000	0.0039704239081334	42061	167	42061	0
PflaKGBHm	OZ251424.1	17550001	17600000	0.0035424740258196	42061	149	42061	0
PflaHELEm	OZ251424.1	17550001	17600000	0.0037564489669765	42061	158	42061	0
PflaKGBDf	OZ251424.1	17550001	17600000	0.0043508238035234	42061	183	42061	0
PflaKGBHm	OZ251424.1	17600001	17650000	0.0040189590022497	45783	184	45783	0
PflaHELEm	OZ251424.1	17600001	17650000	0.0047179083939453	45783	216	45783	0
PflaKGBDf	OZ251424.1	17600001	17650000	0.0036913264748924	45783	169	45783	0
PflaHELAf	OZ251424.1	17600001	17650000	0.0039315903282877	45783	180	45783	0
PflaHELEm	OZ251424.1	17650001	17700000	0.0040243036376548	38019	153	38019	1
PflaKGBHm	OZ251424.1	17650001	17700000	0.0015781167806417	38020	60	38020	0
PflaHELAf	OZ251424.1	17650001	17700000	0.0032088374539715	38020	122	38020	0
PflaKGBDf	OZ251424.1	17650001	17700000	0.0024461453483784	38019	93	38019	1
PflaHELEm	OZ251424.1	17700001	17750000	0.0045060421929405	43941	198	43941	0
PflaHELAf	OZ251424.1	17700001	17750000	0.0028447236066543	43941	125	43941	0
PflaKGBDf	OZ251424.1	17700001	17750000	0.0022544576776808	43913	99	43913	28
PflaKGBHm	OZ251424.1	17700001	17750000	0.0023212944630299	43941	102	43941	0
PflaKGBHm	OZ251424.1	17750001	17800000	0.002902612351116	39964	116	39964	0
PflaHELAf	OZ251424.1	17750001	17800000	0.0040036032429186	39964	160	39964	0
PflaKGBDf	OZ251424.1	17750001	17800000	0.0042788509658692	39964	171	39964	0
PflaHELEm	OZ251424.1	17750001	17800000	0.0047292563306976	39964	189	39964	0
PflaHELAf	OZ251424.1	17800001	17850000	0.0013428934557924	41701	56	41701	0
PflaKGBDf	OZ251424.1	17800001	17850000	0.0019663797031246	41701	82	41701	0
PflaKGBHm	OZ251424.1	17800001	17850000	0.0006474664876142	41701	27	41701	0
PflaHELEm	OZ251424.1	17800001	17850000	0.0029975300352509	41701	125	41701	0
PflaKGBHm	OZ251424.1	17850001	17900000	0.0015087573524588	45733	69	45733	0
PflaHELEm	OZ251424.1	17850001	17900000	0.0018586141298405	45733	85	45733	0
PflaKGBDf	OZ251424.1	17850001	17900000	0.0012900968665952	45733	59	45733	0
PflaHELAf	OZ251424.1	17850001	17900000	0.0012244987208361	45733	56	45733	0
PflaHELAf	OZ251424.1	17900001	17950000	0.0030888553198205	44353	137	44353	0
PflaKGBHm	OZ251424.1	17900001	17950000	0.0027506594818839	44353	122	44353	0
PflaKGBDf	OZ251424.1	17900001	17950000	0.0027732058710797	44353	123	44353	0
PflaHELEm	OZ251424.1	17900001	17950000	0.0041259892228259	44353	183	44353	0
PflaHELEm	OZ251424.1	17950001	18000000	0.0039208046172953	41063	161	41063	0
PflaKGBDf	OZ251424.1	17950001	18000000	0.0021431006770249	41062	88	41062	1
PflaHELAf	OZ251424.1	17950001	18000000	0.002922338845189	41063	120	41063	0
PflaKGBHm	OZ251424.1	17950001	18000000	0.0022891654287314	41063	94	41063	0
PflaHELAf	OZ251424.1	18000001	18050000	0.0021359914560341	44944	96	44944	0
PflaKGBDf	OZ251424.1	18000001	18050000	0.0022027411890352	44944	99	44944	0
PflaHELEm	OZ251424.1	18000001	18050000	0.0022924039082148	44931	103	44931	13
PflaKGBHm	OZ251424.1	18000001	18050000	0.0029369882520469	44944	132	44944	0
PflaHELAf	OZ251424.1	18050001	18100000	0.0022022022022022	39960	88	39960	0
PflaKGBDf	OZ251424.1	18050001	18100000	0.0002252252252252	39960	9	39960	0
PflaHELEm	OZ251424.1	18050001	18100000	0.0034534534534534	39960	138	39960	0
PflaKGBHm	OZ251424.1	18050001	18100000	0.0013513513513513	39960	54	39960	0
PflaKGBDf	OZ251424.1	18100001	18150000	0.0002138854429567	46754	10	46754	0
PflaHELEm	OZ251424.1	18100001	18150000	0.0026094024040723	46754	122	46754	0
PflaKGBHm	OZ251424.1	18100001	18150000	8.555417718270094e-05	46754	4	46754	0
PflaHELAf	OZ251424.1	18100001	18150000	6.416563288702571e-05	46754	3	46754	0
PflaHELAf	OZ251424.1	18150001	18200000	0.0001478633742422	47341	7	47341	0
PflaKGBDf	OZ251424.1	18150001	18200000	0.0004435901227266	47341	21	47341	0
PflaHELEm	OZ251424.1	18150001	18200000	0.003189624215796	47341	151	47341	0
PflaKGBHm	OZ251424.1	18150001	18200000	0.0005492068186138	47341	26	47341	0
PflaHELEm	OZ251424.1	18200001	18250000	0.0044266055045871	43600	193	43600	0
PflaHELAf	OZ251424.1	18200001	18250000	0.0005045871559633	43600	22	43600	0
PflaKGBDf	OZ251424.1	18200001	18250000	0.0015596330275229	43600	68	43600	0
PflaKGBHm	OZ251424.1	18200001	18250000	0.000940366972477	43600	41	43600	0
PflaHELAf	OZ251424.1	18250001	18300000	0.0057392389270118	32060	184	32060	0
PflaKGBDf	OZ251424.1	18250001	18300000	0.0046163443543356	32060	148	32060	0
PflaHELEm	OZ251424.1	18250001	18300000	0.0065194335267327	32058	209	32058	2
PflaKGBHm	OZ251424.1	18250001	18300000	0.0065502183406113	32060	210	32060	0
PflaHELAf	OZ251424.1	18300001	18350000	0.0032112582937829	42351	136	42351	0
PflaKGBHm	OZ251424.1	18300001	18350000	0.0011333852801586	42351	48	42351	0
PflaHELEm	OZ251424.1	18300001	18350000	0.0047224386673278	42351	200	42351	0
PflaKGBDf	OZ251424.1	18300001	18350000	0.0020070364336143	42351	85	42351	0
PflaHELEm	OZ251424.1	18350001	18400000	0.0069549440580586	36377	253	36377	0
PflaKGBDf	OZ251424.1	18350001	18400000	0.0031063584132831	36377	113	36377	0
PflaHELAf	OZ251424.1	18350001	18400000	0.0047282623635813	36377	172	36377	0
PflaKGBHm	OZ251424.1	18350001	18400000	0.0030788685158204	36377	112	36377	0
PflaKGBDf	OZ251424.1	18400001	18450000	0.0020217959465456	40558	82	40558	0
PflaHELEm	OZ251424.1	18400001	18450000	0.0063119483209231	40558	256	40558	0
PflaKGBHm	OZ251424.1	18400001	18450000	0.0053257063957788	40558	216	40558	0
PflaHELAf	OZ251424.1	18400001	18450000	0.0035258148823906	40558	143	40558	0
PflaKGBHm	OZ251424.1	18450001	18500000	0.0052198671306548	37932	198	37932	0
PflaHELAf	OZ251424.1	18450001	18500000	0.0061162079510703	37932	232	37932	0
PflaKGBDf	OZ251424.1	18450001	18500000	0.0056944005061689	37932	216	37932	0
PflaHELEm	OZ251424.1	18450001	18500000	0.008357060002109	37932	317	37932	0
PflaHELAf	OZ251424.1	18500001	18550000	0.0065446066611907	37741	247	37741	0
PflaKGBDf	OZ251424.1	18500001	18550000	0.0044778887681831	37741	169	37741	0
PflaHELEm	OZ251424.1	18500001	18550000	0.0098566545666516	37741	372	37741	0
PflaKGBHm	OZ251424.1	18500001	18550000	0.003550515354654	37741	134	37741	0
PflaHELAf	OZ251424.1	18550001	18600000	0.0043908542827892	43955	193	43955	0
PflaKGBDf	OZ251424.1	18550001	18600000	0.0037538391536799	43955	165	43955	0
PflaHELEm	OZ251424.1	18550001	18600000	0.0066431577749971	43955	292	43955	0
PflaKGBHm	OZ251424.1	18550001	18600000	0.0037083380730292	43955	163	43955	0
PflaHELAf	OZ251424.1	18600001	18650000	0.0045479155387114	18470	84	18470	0
PflaKGBDf	OZ251424.1	18600001	18650000	0.0043313481321061	18470	80	18470	0
PflaHELEm	OZ251424.1	18600001	18650000	0.0060638873849485	18470	112	18470	0
PflaKGBHm	OZ251424.1	18600001	18650000	0.0005955603681645	18470	11	18470	0
PflaHELEm	OZ251424.1	18650001	18700000	0.0061308360843495	14843	91	14843	0
PflaKGBHm	OZ251424.1	18650001	18700000	0.0078825035370208	14843	117	14843	0
PflaHELAf	OZ251424.1	18650001	18700000	0.006199460916442	14840	92	14840	3
PflaKGBDf	OZ251424.1	18650001	18700000	0.0093646836892811	14843	139	14843	0
PflaKGBDf	OZ251424.1	18700001	18750000	0.0062224370204796	16553	103	16553	0
PflaKGBHm	OZ251424.1	18700001	18750000	0.0045913127529752	16553	76	16553	0
PflaHELEm	OZ251424.1	18700001	18750000	0.0036851326043617	16553	61	16553	0
PflaHELAf	OZ251424.1	18700001	18750000	0.0033830725548238	16553	56	16553	0
PflaKGBDf	OZ251424.1	18750001	18800000	0.0048541332945002	20601	100	20601	0
PflaKGBHm	OZ251424.1	18750001	18800000	0.0056307946216203	20601	116	20601	0
PflaHELEm	OZ251424.1	18750001	18800000	0.0066501626134653	20601	137	20601	0
PflaHELAf	OZ251424.1	18750001	18800000	0.0049997572933352	20601	103	20601	0
PflaHELAf	OZ251424.1	18800001	18850000	0.0057160556400292	35514	203	35514	0
PflaKGBDf	OZ251424.1	18800001	18850000	0.0034352649659289	35514	122	35514	0
PflaHELEm	OZ251424.1	18800001	18850000	0.0078842146759024	35514	280	35514	0
PflaKGBHm	OZ251424.1	18800001	18850000	0.0033789491468153	35514	120	35514	0
PflaHELAf	OZ251424.1	18850001	18900000	0.0050500327316936	32079	162	32079	1
PflaKGBDf	OZ251424.1	18850001	18900000	0.0028990024937655	32080	93	32080	0
PflaHELEm	OZ251424.1	18850001	18900000	0.0086346633416458	32080	277	32080	0
PflaKGBHm	OZ251424.1	18850001	18900000	0.0052992518703241	32080	170	32080	0
PflaHELAf	OZ251424.1	18900001	18950000	0.0021303314347221	44594	95	44594	0
PflaKGBDf	OZ251424.1	18900001	18950000	0.0045746064492981	44594	204	44594	0
PflaKGBHm	OZ251424.1	18900001	18950000	0.0001345472485087	44594	6	44594	0
PflaHELEm	OZ251424.1	18900001	18950000	0.0037673229582455	44594	168	44594	0
PflaHELEm	OZ251424.1	18950001	19000000	0.0052264808362369	34440	180	34440	0
PflaKGBDf	OZ251424.1	18950001	19000000	0.0040360046457607	34440	139	34440	0
PflaHELAf	OZ251424.1	18950001	19000000	0.0045586527293844	34440	157	34440	0
PflaKGBHm	OZ251424.1	18950001	19000000	0.0009872241579558	34440	34	34440	0
PflaKGBHm	OZ251424.1	19000001	19050000	0.0050623052959501	35952	182	35952	0
PflaKGBDf	OZ251424.1	19000001	19050000	0.0049232309746328	35952	177	35952	0
PflaHELAf	OZ251424.1	19000001	19050000	0.0053960836671117	35952	194	35952	0
PflaHELEm	OZ251424.1	19000001	19050000	0.0094570538495772	35952	340	35952	0
PflaKGBDf	OZ251424.1	19050001	19100000	0.0069253731343283	33500	232	33500	0
PflaHELEm	OZ251424.1	19050001	19100000	0.0045074626865671	33500	151	33500	0
PflaHELAf	OZ251424.1	19050001	19100000	0.0063880597014925	33500	214	33500	0
PflaKGBHm	OZ251424.1	19050001	19100000	0.0059701492537313	33500	200	33500	0
PflaKGBHm	OZ251424.1	19100001	19150000	0.0022936948876089	39238	90	39238	147
PflaHELEm	OZ251424.1	19100001	19150000	0.0076425034911768	39385	301	39385	0
PflaKGBDf	OZ251424.1	19100001	19150000	0.0021581820490034	39385	85	39385	0
PflaHELAf	OZ251424.1	19100001	19150000	0.0062460327535863	39385	246	39385	0
PflaKGBHm	OZ251424.1	19150001	19200000	0.006788223222038	38007	258	38007	0
PflaHELEm	OZ251424.1	19150001	19200000	0.0077091062172757	38007	293	38007	0
PflaHELAf	OZ251424.1	19150001	19200000	0.0072355092482963	38007	275	38007	0
PflaKGBDf	OZ251424.1	19150001	19200000	0.0044465493198621	38007	169	38007	0
PflaHELEm	OZ251424.1	19200001	19250000	0.0073802816901408	35500	262	35500	0
PflaHELAf	OZ251424.1	19200001	19250000	0.0056901408450704	35500	202	35500	0
PflaKGBDf	OZ251424.1	19200001	19250000	0.0067605633802816	35500	240	35500	0
PflaKGBHm	OZ251424.1	19200001	19250000	0.0078309859154929	35500	278	35500	0
PflaKGBHm	OZ251424.1	19250001	19300000	0.002826575892043	32902	93	32902	0
PflaHELEm	OZ251424.1	19250001	19300000	0.0093307397726581	32902	307	32902	0
PflaKGBDf	OZ251424.1	19250001	19300000	0.0069305124931606	32898	228	32898	4
PflaHELAf	OZ251424.1	19250001	19300000	0.0046501732417482	32902	153	32902	0
PflaKGBHm	OZ251424.1	19300001	19350000	0.0041305029802363	38252	158	38252	0
PflaHELEm	OZ251424.1	19300001	19350000	0.0075813029384084	38252	290	38252	0
PflaKGBDf	OZ251424.1	19300001	19350000	0.0028495242078845	38252	109	38252	0
PflaHELAf	OZ251424.1	19300001	19350000	0.006797030220642	38252	260	38252	0
PflaHELEm	OZ251424.1	19350001	19400000	0.0086515881844024	32364	280	32364	41
PflaHELAf	OZ251424.1	19350001	19400000	0.0051242475690693	32395	166	32395	10
PflaKGBDf	OZ251424.1	19350001	19400000	0.0053097345132743	32205	171	32205	200
PflaKGBHm	OZ251424.1	19350001	19400000	0.0070976701126369	32405	230	32405	0
PflaHELAf	OZ251424.1	19400001	19450000	0.0043875382874803	36239	159	36239	0
PflaKGBDf	OZ251424.1	19400001	19450000	0.0050222136372416	36239	182	36239	0
PflaHELEm	OZ251424.1	19400001	19450000	0.0059328347912469	36239	215	36239	0
PflaKGBHm	OZ251424.1	19400001	19450000	0.0025670043335449	36229	93	36229	10
PflaKGBHm	OZ251424.1	19450001	19500000	0.0051993610423779	31927	166	31927	0
PflaHELEm	OZ251424.1	19450001	19500000	0.0049801108779403	31927	159	31927	0
PflaHELAf	OZ251424.1	19450001	19500000	0.0053246468506279	31927	170	31927	0
PflaKGBDf	OZ251424.1	19450001	19500000	0.0068280765496288	31927	218	31927	0
PflaKGBHm	OZ251424.1	19500001	19550000	0.0050885905217337	32622	166	32622	0
PflaHELEm	OZ251424.1	19500001	19550000	0.0071730733860584	32622	234	32622	0
PflaKGBDf	OZ251424.1	19500001	19550000	0.0026370661106341	32612	86	32612	10
PflaHELAf	OZ251424.1	19500001	19550000	0.0084298939366071	32622	275	32622	0
PflaHELEm	OZ251424.1	19550001	19600000	0.0106359614720923	31873	339	31873	0
PflaKGBDf	OZ251424.1	19550001	19600000	0.0064945251466758	31873	207	31873	0
PflaHELAf	OZ251424.1	19550001	19600000	0.0045217609746906	31846	144	31846	27
PflaKGBHm	OZ251424.1	19550001	19600000	0.0055893989826037	31846	178	31846	27
PflaKGBHm	OZ251424.1	19600001	19650000	0.0043968969669812	35707	157	35707	0
PflaHELEm	OZ251424.1	19600001	19650000	0.0068333940123785	35707	244	35707	0
PflaKGBDf	OZ251424.1	19600001	19650000	0.00576917691209	35707	206	35707	0
PflaHELAf	OZ251424.1	19600001	19650000	0.003201347935973	35610	114	35610	97
PflaHELEm	OZ251424.1	19650001	19700000	0.0086036333113496	33358	287	33358	0
PflaKGBDf	OZ251424.1	19650001	19700000	0.0043168055638827	33358	144	33358	0
PflaHELAf	OZ251424.1	19650001	19700000	0.0058456742010911	33358	195	33358	0
PflaKGBHm	OZ251424.1	19650001	19700000	0.0049484165067178	33344	165	33344	14
PflaHELAf	OZ251424.1	19700001	19750000	0.0028467460454984	40397	115	40397	0
PflaKGBHm	OZ251424.1	19700001	19750000	0.0020842120933925	40303	84	40303	94
PflaHELEm	OZ251424.1	19700001	19750000	0.0046538109265539	40397	188	40397	0
PflaKGBDf	OZ251424.1	19700001	19750000	0.002772483105181	40397	112	40397	0
PflaKGBHm	OZ251424.1	19750001	19800000	0.0007306866240063	45163	33	45163	0
PflaHELEm	OZ251424.1	19750001	19800000	0.0046055399331311	45163	208	45163	0
PflaKGBDf	OZ251424.1	19750001	19800000	0.0024799061178398	45163	112	45163	0
PflaHELAf	OZ251424.1	19750001	19800000	0.0035427230254854	45163	160	45163	0
PflaKGBDf	OZ251424.1	19800001	19850000	0.0023922394873145	45564	109	45564	0
PflaHELEm	OZ251424.1	19800001	19850000	0.0045211131595118	45564	206	45564	0
PflaHELAf	OZ251424.1	19800001	19850000	0.0037001145273544	45404	168	45404	160
PflaKGBHm	OZ251424.1	19800001	19850000	0.000746203142832	45564	34	45564	0
PflaHELAf	OZ251424.1	19850001	19900000	0.0012724706753348	43223	55	43223	0
PflaKGBDf	OZ251424.1	19850001	19900000	0.0027300279943548	43223	118	43223	0
PflaHELEm	OZ251424.1	19850001	19900000	0.0028225713161973	43223	122	43223	0
PflaKGBHm	OZ251424.1	19850001	19900000	0.0004858524396733	43223	21	43223	0
PflaHELEm	OZ251424.1	19900001	19950000	0.0058497226424609	39660	232	39660	0
PflaKGBHm	OZ251424.1	19900001	19950000	0.0012102874432677	39660	48	39660	0
PflaHELAf	OZ251424.1	19900001	19950000	0.0042864346949067	39660	170	39660	0
PflaKGBDf	OZ251424.1	19900001	19950000	0.0015128593040847	39660	60	39660	0
PflaKGBDf	OZ251424.1	19950001	20000000	0.002053388090349	41882	86	41882	0
PflaKGBHm	OZ251424.1	19950001	20000000	0.0039635165464877	41882	166	41882	0
PflaHELEm	OZ251424.1	19950001	20000000	0.004655938111838	41882	195	41882	0
PflaHELAf	OZ251424.1	19950001	20000000	0.0041067761806981	41882	172	41882	0
PflaHELAf	OZ251424.1	20000001	20050000	0.0034835173279372	39041	136	39041	0
PflaKGBDf	OZ251424.1	20000001	20050000	0.0024333393099562	39041	95	39041	0
PflaHELEm	OZ251424.1	20000001	20050000	0.0063266822058861	39041	247	39041	0
PflaKGBHm	OZ251424.1	20000001	20050000	0.002663866191952	39041	104	39041	0
PflaHELAf	OZ251424.1	20050001	20100000	0.0032448452949743	39139	127	39139	0
PflaKGBDf	OZ251424.1	20050001	20100000	0.002861595850686	39139	112	39139	0
PflaHELEm	OZ251424.1	20050001	20100000	0.0094279363294923	39139	369	39139	0
PflaKGBHm	OZ251424.1	20050001	20100000	0.0047011931832698	39139	184	39139	0
PflaKGBHm	OZ251424.1	20100001	20150000	0.0038134439030295	33041	126	33041	12
PflaHELEm	OZ251424.1	20100001	20150000	0.007835899918313	33053	259	33053	0
PflaKGBDf	OZ251424.1	20100001	20150000	0.0027228995855141	33053	90	33053	0
PflaHELAf	OZ251424.1	20100001	20150000	0.0042053671376274	33053	139	33053	0
PflaKGBDf	OZ251424.1	20150001	20200000	0.0007171364430032	32072	23	32072	0
PflaHELAf	OZ251424.1	20150001	20200000	0.002775006235969	32072	89	32072	0
PflaKGBHm	OZ251424.1	20150001	20200000	0.0028997256173609	32072	93	32072	0
PflaHELEm	OZ251424.1	20150001	20200000	0.006547767523073	32072	210	32072	0
PflaHELEm	OZ251424.1	20200001	20250000	0.0059499100594991	36135	215	36135	0
PflaKGBDf	OZ251424.1	20200001	20250000	0.006171302061713	36135	223	36135	0
PflaHELAf	OZ251424.1	20200001	20250000	0.0052580600525806	36135	190	36135	0
PflaKGBHm	OZ251424.1	20200001	20250000	0.0032101840321018	36135	116	36135	0
PflaKGBHm	OZ251424.1	20250001	20300000	0.0047756692220686	31828	152	31828	0
PflaKGBDf	OZ251424.1	20250001	20300000	0.0052484364687765	31819	167	31819	9
PflaHELEm	OZ251424.1	20250001	20300000	0.0075098193244304	31825	239	31825	3
PflaHELAf	OZ251424.1	20250001	20300000	0.0042239314083974	31724	134	31724	104
PflaKGBHm	OZ251424.1	20300001	20350000	0.0045476861063021	38701	176	38701	0
PflaHELEm	OZ251424.1	20300001	20350000	0.007260794294721	38701	281	38701	0
PflaKGBDf	OZ251424.1	20300001	20350000	0.0050386294927779	38701	195	38701	0
PflaHELAf	OZ251424.1	20300001	20350000	0.004935272990362	38701	191	38701	0
PflaKGBDf	OZ251424.1	20350001	20400000	0.0047716247382233	37723	180	37723	0
PflaHELAf	OZ251424.1	20350001	20400000	0.0051162420804283	37723	193	37723	0
PflaHELEm	OZ251424.1	20350001	20400000	0.0058584948174853	37723	221	37723	0
PflaKGBHm	OZ251424.1	20350001	20400000	0.0035257005010205	37723	133	37723	0
PflaKGBHm	OZ251424.1	20400001	20450000	0.0038290703017307	39174	150	39174	0
PflaKGBDf	OZ251424.1	20400001	20450000	0.0060244039413896	39174	236	39174	0
PflaHELEm	OZ251424.1	20400001	20450000	0.0070965436258743	39174	278	39174	0
PflaHELAf	OZ251424.1	20400001	20450000	0.0056925511819063	39174	223	39174	0
PflaKGBDf	OZ251424.1	20450001	20500000	0.0052236549088609	36373	190	36373	0
PflaHELEm	OZ251424.1	20450001	20500000	0.0070656805872487	36373	257	36373	0
PflaKGBHm	OZ251424.1	20450001	20500000	0.004371494556252	36372	159	36372	1
PflaHELAf	OZ251424.1	20450001	20500000	0.0066257938580815	36373	241	36373	0
PflaHELAf	OZ251424.1	20500001	20550000	0.0047976011994002	33350	160	33350	0
PflaKGBDf	OZ251424.1	20500001	20550000	0.0025787106446776	33350	86	33350	0
PflaHELEm	OZ251424.1	20500001	20550000	0.0049475262368815	33350	165	33350	0
PflaKGBHm	OZ251424.1	20500001	20550000	0.0002998860433035	33346	10	33346	4
PflaHELEm	OZ251424.1	20550001	20600000	0.0086247934810002	35711	308	35711	0
PflaKGBHm	OZ251424.1	20550001	20600000	0.0031922936910195	35711	114	35711	0
PflaKGBDf	OZ251424.1	20550001	20600000	0.0035283246058637	35711	126	35711	0
PflaHELAf	OZ251424.1	20550001	20600000	0.0064685951107501	35711	231	35711	0
PflaHELAf	OZ251424.1	20600001	20650000	0.0048084672003438	37226	179	37226	17
PflaHELEm	OZ251424.1	20600001	20650000	0.0083237118384662	37243	310	37243	0
PflaKGBHm	OZ251424.1	20600001	20650000	0.0048868243696802	37243	182	37243	0
PflaKGBDf	OZ251424.1	20600001	20650000	0.0055069037769301	37226	205	37226	17
PflaHELAf	OZ251424.1	20650001	20700000	0.0016884977486696	39088	66	39088	0
PflaKGBDf	OZ251424.1	20650001	20700000	0.0060376586164551	39088	236	39088	0
PflaHELEm	OZ251424.1	20650001	20700000	0.00688190749079	39088	269	39088	0
PflaKGBHm	OZ251424.1	20650001	20700000	0.0049375767498976	39088	193	39088	0
PflaHELEm	OZ251424.1	20700001	20750000	0.0072677273620113	35637	259	35637	0
PflaKGBHm	OZ251424.1	20700001	20750000	0.0041529870640065	35637	148	35637	0
PflaHELAf	OZ251424.1	20700001	20750000	0.0053597485688629	35636	191	35636	1
PflaKGBDf	OZ251424.1	20700001	20750000	0.0058646911917389	35637	209	35637	0
PflaHELEm	OZ251424.1	20750001	20800000	0.0057413376309427	39712	228	39712	0
PflaKGBDf	OZ251424.1	20750001	20800000	0.0029210314262691	39712	116	39712	0
PflaHELAf	OZ251424.1	20750001	20800000	0.0026718423108915	39673	106	39673	39
PflaKGBHm	OZ251424.1	20750001	20800000	0.0007554391619661	39712	30	39712	0
PflaKGBHm	OZ251424.1	20800001	20850000	0.0036883723398609	37686	139	37686	33
PflaKGBDf	OZ251424.1	20800001	20850000	0.0026515352389033	37714	100	37714	5
PflaHELEm	OZ251424.1	20800001	20850000	0.009120072112198	37719	344	37719	0
PflaHELAf	OZ251424.1	20800001	20850000	0.0070521487844322	37719	266	37719	0
PflaHELAf	OZ251424.1	20850001	20900000	0.0075038935296616	28252	212	28252	0
PflaKGBDf	OZ251424.1	20850001	20900000	0.0066190004247486	28252	187	28252	0
PflaHELEm	OZ251424.1	20850001	20900000	0.0093444711878805	28252	264	28252	0
PflaKGBHm	OZ251424.1	20850001	20900000	0.0060172731134079	28252	170	28252	0
PflaKGBDf	OZ251424.1	20900001	20950000	0.0043466299862448	36350	158	36350	0
PflaKGBHm	OZ251424.1	20900001	20950000	0.0024759284731774	36350	90	36350	0
PflaHELEm	OZ251424.1	20900001	20950000	0.0068775790921595	36350	250	36350	0
PflaHELAf	OZ251424.1	20900001	20950000	0.0062173314993122	36350	226	36350	0
PflaHELEm	OZ251424.1	20950001	21000000	0.0081773521547167	32162	263	32162	0
PflaKGBDf	OZ251424.1	20950001	21000000	0.0033580001243703	32162	108	32162	0
PflaHELAf	OZ251424.1	20950001	21000000	0.0041042223742304	32162	132	32162	0
PflaKGBHm	OZ251424.1	20950001	21000000	0.0056899446551831	32162	183	32162	0
PflaKGBHm	OZ251424.1	21000001	21050000	0.0021841026773663	40749	89	40749	0
PflaHELEm	OZ251424.1	21000001	21050000	0.0037547855109453	40748	153	40748	1
PflaKGBDf	OZ251424.1	21000001	21050000	0.0034356671329357	40749	140	40749	0
PflaHELAf	OZ251424.1	21000001	21050000	0.0033129647353309	40749	135	40749	0
PflaHELAf	OZ251424.1	21050001	21100000	0.0021650171298058	42032	91	42032	0
PflaKGBDf	OZ251424.1	21050001	21100000	0.0006423677198325	42032	27	42032	0
PflaHELEm	OZ251424.1	21050001	21100000	0.0042110772744575	42032	177	42032	0
PflaKGBHm	OZ251424.1	21050001	21100000	0.0025218880852683	42032	106	42032	0
PflaHELEm	OZ251424.1	21100001	21150000	0.0066963748042876	41515	278	41515	0
PflaKGBHm	OZ251424.1	21100001	21150000	0.0030109598940142	41515	125	41515	0
PflaKGBDf	OZ251424.1	21100001	21150000	0.00467300975551	41515	194	41515	0
PflaHELAf	OZ251424.1	21100001	21150000	0.0033000120438395	41515	137	41515	0
PflaHELAf	OZ251424.1	21150001	21200000	0.0009164263841391	44739	41	44739	0
