pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaKGBDf	OZ251426.1	18510001	18540000	0.0020396600566572	26475	54	26475	0
PflaHELAf	OZ251426.1	18510001	18540000	0.0036638338054768	26475	97	26475	0
PflaHELAf	OZ251426.1	18540001	18570000	0.0016340476102053	26927	44	26927	0
PflaKGBDf	OZ251426.1	18540001	18570000	0.0008912986964756	26927	24	26927	0
PflaHELEm	OZ251426.1	18540001	18570000	0.0011141233705945	26927	30	26927	0
PflaKGBHm	OZ251426.1	18540001	18570000	0.0007427489137297	26927	20	26927	0
PflaHELEm	OZ251426.1	18570001	18600000	0.0037188274755724	27428	102	27428	0
PflaKGBHm	OZ251426.1	18570001	18600000	0.0023333819454571	27428	64	27428	0
PflaHELAf	OZ251426.1	18570001	18600000	0.0027344319673326	27428	75	27428	0
PflaKGBDf	OZ251426.1	18570001	18600000	0.0024792183170482	27428	68	27428	0
PflaKGBDf	OZ251426.1	18600001	18630000	0.0035385704175513	28260	100	28260	0
PflaHELAf	OZ251426.1	18600001	18630000	0.0038924274593064	28260	110	28260	0
PflaKGBHm	OZ251426.1	18600001	18630000	0.0031139419674451	28260	88	28260	0
PflaHELEm	OZ251426.1	18600001	18630000	0.0045647558386411	28260	129	28260	0
PflaHELAf	OZ251426.1	18630001	18660000	0.0025284450063211	25312	64	25312	0
PflaKGBDf	OZ251426.1	18630001	18660000	0.0049383691529709	25312	125	25312	0
PflaHELEm	OZ251426.1	18630001	18660000	0.0052149178255372	25312	132	25312	0
PflaKGBHm	OZ251426.1	18630001	18660000	0.0043457648546144	25312	110	25312	0
PflaHELAf	OZ251426.1	18660001	18690000	0.0020580836954036	26238	54	26238	0
PflaKGBHm	OZ251426.1	18660001	18690000	0.0003811266102599	26238	10	26238	0
PflaHELEm	OZ251426.1	18660001	18690000	0.0030109002210534	26238	79	26238	0
PflaKGBDf	OZ251426.1	18660001	18690000	0.0018675203902736	26238	49	26238	0
PflaKGBHm	OZ251426.1	18690001	18720000	0.0003513429106808	25616	9	25616	0
PflaHELEm	OZ251426.1	18690001	18720000	0.0040209244222361	25616	103	25616	0
PflaKGBDf	OZ251426.1	18690001	18720000	0.0005465334166146	25616	14	25616	0
PflaHELAf	OZ251426.1	18690001	18720000	0.0035134291068082	25616	90	25616	0
PflaKGBHm	OZ251426.1	18720001	18750000	0.0019037729318103	23112	44	23112	0
PflaHELEm	OZ251426.1	18720001	18750000	0.0035479404638283	23112	82	23112	0
PflaKGBDf	OZ251426.1	18720001	18750000	0.0019470404984423	23112	45	23112	0
PflaHELAf	OZ251426.1	18720001	18750000	0.0028123918310834	23112	65	23112	0
PflaKGBHm	OZ251426.1	18750001	18780000	0.006725888324873	15760	106	15760	0
PflaHELEm	OZ251426.1	18750001	18780000	0.003997461928934	15760	63	15760	0
PflaKGBDf	OZ251426.1	18750001	18780000	0.0024185336048879	15712	38	15712	48
PflaHELAf	OZ251426.1	18750001	18780000	0.0065355329949238	15760	103	15760	0
PflaHELEm	OZ251426.1	18780001	18810000	0.0050433634992458	21216	107	21216	0
PflaKGBHm	OZ251426.1	18780001	18810000	0.000801282051282	21216	17	21216	0
PflaHELAf	OZ251426.1	18780001	18810000	0.0035823709639406	21215	76	21215	1
PflaKGBDf	OZ251426.1	18780001	18810000	0.0012254901960784	21216	26	21216	0
PflaKGBHm	OZ251426.1	18810001	18840000	0.0005019498822348	25899	13	25899	0
PflaHELEm	OZ251426.1	18810001	18840000	0.0013900150584964	25899	36	25899	0
PflaHELAf	OZ251426.1	18810001	18840000	0.0005405614116375	25899	14	25899	0
PflaKGBDf	OZ251426.1	18810001	18840000	0.0003861152940267	25899	10	25899	0
PflaHELAf	OZ251426.1	18840001	18870000	0.0024532109365726	25273	62	25273	0
PflaKGBDf	OZ251426.1	18840001	18870000	0.0007517904483045	25273	19	25273	0
PflaHELEm	OZ251426.1	18840001	18870000	0.0060538915047679	25273	153	25273	0
PflaKGBHm	OZ251426.1	18840001	18870000	0.0015827167332726	25273	40	25273	0
PflaKGBHm	OZ251426.1	18870001	18900000	0.0026108658091764	26045	68	26045	0
PflaHELEm	OZ251426.1	18870001	18900000	0.0056440775580725	26045	147	26045	0
PflaKGBDf	OZ251426.1	18870001	18900000	0.0028412363217508	26045	74	26045	0
PflaHELAf	OZ251426.1	18870001	18900000	0.0046458053369168	26045	121	26045	0
PflaHELAf	OZ251426.1	18900001	18930000	0.0054594723838367	25094	137	25094	198
PflaKGBDf	OZ251426.1	18900001	18930000	0.0042701249406927	25292	108	25292	0
PflaHELEm	OZ251426.1	18900001	18930000	0.0055748853392377	25292	141	25292	0
PflaKGBHm	OZ251426.1	18900001	18930000	0.0030839791238336	25292	78	25292	0
PflaHELAf	OZ251426.1	18930001	18960000	0.0033151613378517	27148	90	27148	0
PflaKGBDf	OZ251426.1	18930001	18960000	0.0038308531015176	27148	104	27148	0
PflaHELEm	OZ251426.1	18930001	18960000	0.0048254015028731	27148	131	27148	0
PflaKGBHm	OZ251426.1	18930001	18960000	0.0041623692353027	27148	113	27148	0
PflaKGBHm	OZ251426.1	18960001	18990000	0.0046866085255522	24538	115	24538	0
PflaHELEm	OZ251426.1	18960001	18990000	0.0061944738772516	24538	152	24538	0
PflaHELAf	OZ251426.1	18960001	18990000	0.0063167332300921	24538	155	24538	0
PflaKGBDf	OZ251426.1	18960001	18990000	0.0063167332300921	24538	155	24538	0
PflaHELAf	OZ251426.1	18990001	19020000	0.0062859333077807	26090	164	26090	0
PflaKGBDf	OZ251426.1	18990001	19020000	0.0041403105232892	26085	108	26085	5
PflaHELEm	OZ251426.1	18990001	19020000	0.007435799156765	26090	194	26090	0
PflaKGBHm	OZ251426.1	18990001	19020000	0.0057876581065542	26090	151	26090	0
PflaHELEm	OZ251426.1	19020001	19050000	0.0059455841241091	25397	151	25397	0
PflaKGBHm	OZ251426.1	19020001	19050000	0.0053155884553293	25397	135	25397	0
PflaHELAf	OZ251426.1	19020001	19050000	0.0046855927865495	25397	119	25397	0
PflaKGBDf	OZ251426.1	19020001	19050000	0.0058668346655116	25397	149	25397	0
PflaKGBDf	OZ251426.1	19050001	19080000	0.0060828646849535	26139	159	26139	0
PflaHELEm	OZ251426.1	19050001	19080000	0.0056620375683844	26139	148	26139	0
PflaKGBHm	OZ251426.1	19050001	19080000	0.0059298366425647	26139	155	26139	0
PflaHELAf	OZ251426.1	19050001	19080000	0.003596158996136	26139	94	26139	0
PflaHELAf	OZ251426.1	19080001	19110000	0.0047798316484074	23641	113	23641	0
PflaKGBDf	OZ251426.1	19080001	19110000	0.0016496764096273	23641	39	23641	0
PflaHELEm	OZ251426.1	19080001	19110000	0.0084598790237299	23641	200	23641	0
PflaKGBHm	OZ251426.1	19080001	19110000	0.0043991370923395	23641	104	23641	0
PflaHELEm	OZ251426.1	19110001	19140000	0.0078492258593177	23187	182	23187	0
PflaKGBHm	OZ251426.1	19110001	19140000	0.0070729287963082	23187	164	23187	0
PflaKGBDf	OZ251426.1	19110001	19140000	0.0034933367835425	23187	81	23187	0
PflaHELAf	OZ251426.1	19110001	19140000	0.0085868392664509	23175	199	23175	12
PflaHELAf	OZ251426.1	19140001	19170000	0.0062916207051517	24477	154	24477	0
PflaKGBDf	OZ251426.1	19140001	19170000	0.0051068349879478	24477	125	24477	0
PflaHELEm	OZ251426.1	19140001	19170000	0.0077215345017771	24477	189	24477	0
PflaKGBHm	OZ251426.1	19140001	19170000	0.0052702537075622	24477	129	24477	0
PflaKGBHm	OZ251426.1	19170001	19200000	0.0045643976979559	25195	115	25195	0
PflaHELAf	OZ251426.1	19170001	19200000	0.0044850168684262	25195	113	25195	0
PflaKGBDf	OZ251426.1	19170001	19200000	0.0030164715221274	25195	76	25195	0
PflaHELEm	OZ251426.1	19170001	19200000	0.003810279817424	25195	96	25195	0
PflaKGBHm	OZ251426.1	19200001	19230000	0.006980871622954	25355	177	25355	0
PflaHELEm	OZ251426.1	19200001	19230000	0.0096627884046539	25355	245	25355	0
PflaHELAf	OZ251426.1	19200001	19230000	0.0072175113389863	25355	183	25355	0
PflaKGBDf	OZ251426.1	19200001	19230000	0.0029974364030763	25355	76	25355	0
PflaHELEm	OZ251426.1	19230001	19260000	0.0074981254686328	24006	180	24006	0
PflaHELAf	OZ251426.1	19230001	19260000	0.0046238440389902	24006	111	24006	0
PflaKGBDf	OZ251426.1	19230001	19260000	0.0055402815962676	24006	133	24006	0
PflaKGBHm	OZ251426.1	19230001	19260000	0.0053736565858535	24006	129	24006	0
PflaKGBHm	OZ251426.1	19260001	19290000	0.0003377807802736	23684	8	23684	0
PflaHELEm	OZ251426.1	19260001	19290000	0.0017311264989022	23684	41	23684	0
PflaKGBDf	OZ251426.1	19260001	19290000	0.005700050667117	23684	135	23684	0
PflaHELAf	OZ251426.1	19260001	19290000	0.0026600236446546	23684	63	23684	0
PflaHELAf	OZ251426.1	19290001	19320000	0.0055870760968426	23089	129	23089	0
PflaKGBDf	OZ251426.1	19290001	19320000	0.003378232058556	23089	78	23089	0
PflaHELEm	OZ251426.1	19290001	19320000	0.0038979600675646	23089	90	23089	0
PflaKGBHm	OZ251426.1	19290001	19320000	0.0002598640045043	23089	6	23089	0
PflaKGBHm	OZ251426.1	19320001	19350000	0.0033958669814055	24147	82	24147	107
PflaHELEm	OZ251426.1	19320001	19350000	0.004452873752783	24254	108	24254	0
PflaKGBDf	OZ251426.1	19320001	19350000	0.0025599735744663	24219	62	24219	35
PflaHELAf	OZ251426.1	19320001	19350000	0.0047827162529891	24254	116	24254	0
PflaKGBHm	OZ251426.1	19350001	19380000	0.0045485927791089	24623	112	24623	0
PflaHELEm	OZ251426.1	19350001	19380000	0.0069853389107744	24623	172	24623	0
PflaKGBDf	OZ251426.1	19350001	19380000	0.0077569751858018	24623	191	24623	0
PflaHELAf	OZ251426.1	19350001	19380000	0.0077975876213296	24623	192	24623	0
PflaHELEm	OZ251426.1	19380001	19410000	0.0065020247533223	17533	114	17533	0
PflaKGBDf	OZ251426.1	19380001	19410000	0.0061027776193463	17533	107	17533	0
PflaHELAf	OZ251426.1	19380001	19410000	0.005589459875663	17533	98	17533	0
PflaKGBHm	OZ251426.1	19380001	19410000	0.0033080476815148	17533	58	17533	0
PflaKGBHm	OZ251426.1	19410001	19440000	0.0067880717194887	21361	145	21361	0
PflaHELEm	OZ251426.1	19410001	19440000	0.0051963859369879	21361	111	21361	0
PflaKGBDf	OZ251426.1	19410001	19440000	0.0058049716773559	21361	124	21361	0
PflaHELAf	OZ251426.1	19410001	19440000	0.0012639857684565	21361	27	21361	0
PflaKGBHm	OZ251426.1	19440001	19470000	0.0071583907212758	22072	158	22072	0
PflaHELEm	OZ251426.1	19440001	19470000	0.0100126857557085	22072	221	22072	0
PflaKGBDf	OZ251426.1	19440001	19470000	0.0072036969916636	22072	159	22072	0
PflaHELAf	OZ251426.1	19440001	19470000	0.0029902138455962	22072	66	22072	0
PflaHELEm	OZ251426.1	19470001	19500000	0.0097282118142613	19942	194	19942	0
PflaKGBDf	OZ251426.1	19470001	19500000	0.0089258850666934	19942	178	19942	0
PflaHELAf	OZ251426.1	19470001	19500000	0.0037609066292247	19942	75	19942	0
PflaKGBHm	OZ251426.1	19470001	19500000	0.0068197773543275	19942	136	19942	0
PflaKGBDf	OZ251426.1	19500001	19530000	0.0054161792105377	23079	125	23079	0
PflaHELAf	OZ251426.1	19500001	19530000	0.0035096841284284	23079	81	23079	0
PflaKGBHm	OZ251426.1	19500001	19530000	0.004896226006326	23079	113	23079	0
PflaHELEm	OZ251426.1	19500001	19530000	0.005892802981065	23079	136	23079	0
PflaHELAf	OZ251426.1	19530001	19560000	0.0071374499837785	18494	132	18494	0
PflaKGBDf	OZ251426.1	19530001	19560000	0.0077863090732129	18494	144	18494	0
PflaHELEm	OZ251426.1	19530001	19560000	0.0089218124797231	18494	165	18494	0
PflaKGBHm	OZ251426.1	19530001	19560000	0.0023250784038066	18494	43	18494	0
PflaHELAf	OZ251426.1	19560001	19590000	0.0040944881889763	22225	91	22225	0
PflaKGBDf	OZ251426.1	19560001	19590000	0.0023847019122609	22225	53	22225	0
PflaHELEm	OZ251426.1	19560001	19590000	0.00607424071991	22225	135	22225	0
PflaKGBHm	OZ251426.1	19560001	19590000	0.0027520866230543	22165	61	22165	60
PflaHELAf	OZ251426.1	19590001	19620000	0.0061370756619887	23301	143	23301	0
PflaKGBHm	OZ251426.1	19590001	19620000	0.0072529076005321	23301	169	23301	0
PflaHELEm	OZ251426.1	19590001	19620000	0.0079824900218874	23301	186	23301	0
PflaKGBDf	OZ251426.1	19590001	19620000	0.0040770782369855	23301	95	23301	0
PflaHELAf	OZ251426.1	19620001	19650000	0.002422233554309	23532	57	23532	0
PflaKGBHm	OZ251426.1	19620001	19650000	0.0044195138534761	23532	104	23532	0
PflaKGBDf	OZ251426.1	19620001	19650000	0.0041220465748767	23532	97	23532	0
PflaHELEm	OZ251426.1	19620001	19650000	0.0087115417304096	23532	205	23532	0
PflaHELEm	OZ251426.1	19650001	19680000	0.006768032634897	21572	146	21572	0
PflaKGBDf	OZ251426.1	19650001	19680000	0.0052382718338587	21572	113	21572	0
PflaHELAf	OZ251426.1	19650001	19680000	0.0014370480252178	21572	31	21572	0
PflaKGBHm	OZ251426.1	19650001	19680000	0.0060726868162432	21572	131	21572	0
PflaKGBHm	OZ251426.1	19680001	19710000	0.0065797852018508	23557	155	23557	0
PflaHELEm	OZ251426.1	19680001	19710000	0.0094664006452434	23557	223	23557	0
PflaKGBDf	OZ251426.1	19680001	19710000	0.0067495861102856	23557	159	23557	0
PflaHELAf	OZ251426.1	19680001	19710000	0.0075136901982425	23557	177	23557	0
PflaHELAf	OZ251426.1	19710001	19740000	0.0043901335143697	22095	97	22095	0
PflaKGBHm	OZ251426.1	19710001	19740000	0.0057931658746322	22095	128	22095	0
PflaHELEm	OZ251426.1	19710001	19740000	0.007060420909708	22095	156	22095	0
PflaKGBDf	OZ251426.1	19710001	19740000	0.00601946141661	22095	133	22095	0
PflaKGBHm	OZ251426.1	19740001	19770000	0.0003164556962025	22120	7	22120	0
PflaHELEm	OZ251426.1	19740001	19770000	0.0031193490054249	22120	69	22120	0
PflaKGBDf	OZ251426.1	19740001	19770000	0.0005877034358047	22120	13	22120	0
PflaHELAf	OZ251426.1	19740001	19770000	0.0044755877034358	22120	99	22120	0
PflaHELEm	OZ251426.1	19770001	19800000	0.0063088829071332	23776	150	23776	0
PflaKGBDf	OZ251426.1	19770001	19800000	0.0050050471063257	23776	119	23776	0
PflaHELAf	OZ251426.1	19770001	19800000	0.0062668236877523	23776	149	23776	0
PflaKGBHm	OZ251426.1	19770001	19800000	0.0042900403768506	23776	102	23776	0
PflaHELAf	OZ251426.1	19800001	19830000	0.0067260325881015	21112	142	21112	29
PflaKGBHm	OZ251426.1	19800001	19830000	0.0044195219312835	21043	93	21043	98
PflaHELEm	OZ251426.1	19800001	19830000	0.0096494962395345	21141	204	21141	0
PflaKGBDf	OZ251426.1	19800001	19830000	0.0036463512809584	21117	77	21117	24
PflaKGBHm	OZ251426.1	19830001	19860000	0.0046430413905313	25199	117	25199	0
PflaHELEm	OZ251426.1	19830001	19860000	0.0069447200285725	25199	175	25199	0
PflaKGBDf	OZ251426.1	19830001	19860000	0.0059526171673479	25199	150	25199	0
PflaHELAf	OZ251426.1	19830001	19860000	0.0035435578913839	25116	89	25116	83
PflaKGBHm	OZ251426.1	19860001	19890000	0.0039427837887401	21812	86	21812	0
PflaHELEm	OZ251426.1	19860001	19890000	0.0093068035943517	21812	203	21812	0
PflaKGBDf	OZ251426.1	19860001	19890000	0.0057307903906106	21812	125	21812	0
PflaHELAf	OZ251426.1	19860001	19890000	0.0073812580231065	21812	161	21812	0
PflaKGBHm	OZ251426.1	19890001	19920000	0.0079167894891986	23747	188	23747	0
PflaHELAf	OZ251426.1	19890001	19920000	0.0058112603697309	23747	138	23747	0
PflaHELEm	OZ251426.1	19890001	19920000	0.007495683665305	23747	178	23747	0
PflaKGBDf	OZ251426.1	19890001	19920000	0.0063165873584031	23747	150	23747	0
PflaKGBHm	OZ251426.1	19920001	19950000	0.0023652052034514	22831	54	22831	0
PflaHELEm	OZ251426.1	19920001	19950000	0.0063948140685909	22831	146	22831	0
PflaKGBDf	OZ251426.1	19920001	19950000	0.0024528053961718	22831	56	22831	0
PflaHELAf	OZ251426.1	19920001	19950000	0.0058254128159081	22831	133	22831	0
PflaKGBHm	OZ251426.1	19950001	19980000	0.0042627013630731	20175	86	20175	0
PflaKGBDf	OZ251426.1	19950001	19980000	0.0052540272614622	20175	106	20175	0
PflaHELAf	OZ251426.1	19950001	19980000	0.0037670384138785	20175	76	20175	0
PflaHELEm	OZ251426.1	19950001	19980000	0.0062949194547707	20175	127	20175	0
PflaHELAf	OZ251426.1	19980001	20010000	0.0067056318245661	22071	148	22071	5
PflaHELEm	OZ251426.1	19980001	20010000	0.0095125928610255	22076	210	22076	0
PflaKGBHm	OZ251426.1	19980001	20010000	0.0072476897988766	22076	160	22076	0
PflaKGBDf	OZ251426.1	19980001	20010000	0.0067558376785309	22055	149	22055	21
PflaKGBHm	OZ251426.1	20010001	20040000	0.0034761485948821	23877	83	23877	0
PflaKGBDf	OZ251426.1	20010001	20040000	0.004020605603719	23877	96	23877	0
PflaHELAf	OZ251426.1	20010001	20040000	0.0048163504627884	23877	115	23877	0
PflaHELEm	OZ251426.1	20010001	20040000	0.0060309084055785	23877	144	23877	0
PflaHELAf	OZ251426.1	20040001	20070000	0.0034764745387745	25313	88	25313	0
PflaKGBDf	OZ251426.1	20040001	20070000	0.0037135068936909	25313	94	25313	0
PflaHELEm	OZ251426.1	20040001	20070000	0.0056887765179947	25313	144	25313	0
PflaKGBHm	OZ251426.1	20040001	20070000	0.0017777426618733	25313	45	25313	0
PflaHELEm	OZ251426.1	20070001	20100000	0.0098636728147554	24940	246	24940	0
PflaKGBHm	OZ251426.1	20070001	20100000	0.0036888532477947	24940	92	24940	0
PflaHELAf	OZ251426.1	20070001	20100000	0.0046511627906976	24940	116	24940	0
PflaKGBDf	OZ251426.1	20070001	20100000	0.0050922213311948	24940	127	24940	0
PflaHELAf	OZ251426.1	20100001	20130000	0.0069544051810318	23007	160	23007	0
PflaKGBDf	OZ251426.1	20100001	20130000	0.0093449819620115	23007	215	23007	0
PflaHELEm	OZ251426.1	20100001	20130000	0.0097361672534446	23007	224	23007	0
PflaKGBHm	OZ251426.1	20100001	20130000	0.0059547094362585	23007	137	23007	0
PflaHELEm	OZ251426.1	20130001	20160000	0.0054247212296034	23227	126	23227	0
PflaKGBHm	OZ251426.1	20130001	20160000	0.0044344943384853	23227	103	23227	0
PflaHELAf	OZ251426.1	20130001	20160000	0.0005171745032969	23203	12	23203	24
PflaKGBDf	OZ251426.1	20130001	20160000	0.0029706806733542	23227	69	23227	0
PflaHELAf	OZ251426.1	20160001	20190000	0.0011820330969267	24534	29	24534	0
PflaKGBDf	OZ251426.1	20160001	20190000	0.0013043123828156	24534	32	24534	0
PflaHELEm	OZ251426.1	20160001	20190000	0.0022825466699274	24534	56	24534	0
PflaKGBHm	OZ251426.1	20160001	20190000	0.0020787478601124	24534	51	24534	0
PflaHELAf	OZ251426.1	20190001	20220000	0.0036873747494989	24950	92	24950	0
PflaKGBDf	OZ251426.1	20190001	20220000	0.0058517034068136	24950	146	24950	0
PflaHELEm	OZ251426.1	20190001	20220000	0.0068537074148296	24950	171	24950	0
PflaKGBHm	OZ251426.1	20190001	20220000	0.0008817635270541	24950	22	24950	0
PflaKGBHm	OZ251426.1	20220001	20250000	0.0039008804844522	26917	105	26917	0
PflaHELEm	OZ251426.1	20220001	20250000	0.0049411152803061	26917	133	26917	0
PflaHELAf	OZ251426.1	20220001	20250000	0.0064271649886688	26917	173	26917	0
PflaKGBDf	OZ251426.1	20220001	20250000	0.0066500724449232	26917	179	26917	0
PflaKGBHm	OZ251426.1	20250001	20280000	0.0065940366972477	24416	161	24416	0
PflaHELEm	OZ251426.1	20250001	20280000	0.007822739187418	24416	191	24416	0
PflaHELAf	OZ251426.1	20250001	20280000	0.0072083879423328	24416	176	24416	0
PflaKGBDf	OZ251426.1	20250001	20280000	0.0068807339449541	24416	168	24416	0
PflaHELEm	OZ251426.1	20280001	20310000	0.0063026017447446	26021	164	26021	0
PflaKGBDf	OZ251426.1	20280001	20310000	0.005649283271204	26021	147	26021	0
PflaHELAf	OZ251426.1	20280001	20310000	0.0040736328350178	26021	106	26021	0
PflaKGBHm	OZ251426.1	20280001	20310000	0.0044195073210099	26021	115	26021	0
PflaKGBHm	OZ251426.1	20310001	20340000	0.0062381689898468	23244	145	23244	0
PflaKGBDf	OZ251426.1	20310001	20340000	0.0040058580289455	23216	93	23216	28
PflaHELAf	OZ251426.1	20310001	20340000	0.0058509722939253	23244	136	23244	0
PflaHELEm	OZ251426.1	20310001	20340000	0.0078299776286353	23244	182	23244	0
PflaKGBHm	OZ251426.1	20340001	20370000	0.0039194485741316	22197	87	22197	0
PflaHELEm	OZ251426.1	20340001	20370000	0.0064423120241474	22197	143	22197	0
PflaKGBDf	OZ251426.1	20340001	20370000	0.0050006757669955	22197	111	22197	0
PflaHELAf	OZ251426.1	20340001	20370000	0.0043699599044915	22197	97	22197	0
PflaKGBHm	OZ251426.1	20370001	20400000	0.0030192420350592	22191	67	22191	0
PflaHELAf	OZ251426.1	20370001	20400000	0.0067144337794601	22191	149	22191	0
PflaKGBDf	OZ251426.1	20370001	20400000	0.003334685232752	22191	74	22191	0
PflaHELEm	OZ251426.1	20370001	20400000	0.006263800639899	22191	139	22191	0
PflaHELAf	OZ251426.1	20400001	20430000	0.0031682703590706	25566	81	25566	0
PflaKGBDf	OZ251426.1	20400001	20430000	0.0043417038253931	25566	111	25566	0
PflaHELEm	OZ251426.1	20400001	20430000	0.0063365407181412	25566	162	25566	0
PflaKGBHm	OZ251426.1	20400001	20430000	0.0002738011421419	25566	7	25566	0
PflaHELEm	OZ251426.1	20430001	20460000	0.0060809989054201	24667	150	24667	0
PflaHELAf	OZ251426.1	20430001	20460000	0.0046215591681193	24667	114	24667	0
PflaKGBHm	OZ251426.1	20430001	20460000	0.0010540398102728	24667	26	24667	0
PflaKGBDf	OZ251426.1	20430001	20460000	0.0057566789637977	24667	142	24667	0
PflaKGBDf	OZ251426.1	20460001	20490000	0.0031072579407702	26068	81	26068	0
PflaHELEm	OZ251426.1	20460001	20490000	0.0027620070584624	26068	72	26068	0
PflaKGBHm	OZ251426.1	20460001	20490000	0.0033374251956421	26068	87	26068	0
PflaHELAf	OZ251426.1	20460001	20490000	0.0024551173852999	26068	64	26068	0
PflaHELAf	OZ251426.1	20490001	20520000	0.0047743988988773	23249	111	23249	0
PflaKGBDf	OZ251426.1	20490001	20520000	0.0030969073938664	23249	72	23249	0
PflaHELEm	OZ251426.1	20490001	20520000	0.0055056131446513	23249	128	23249	0
PflaKGBHm	OZ251426.1	20490001	20520000	0.0023656931480923	23249	55	23249	0
PflaHELAf	OZ251426.1	20520001	20550000	0.0068705171762929	26490	182	26490	0
PflaKGBDf	OZ251426.1	20520001	20550000	0.0029445073612684	26490	78	26490	0
PflaHELEm	OZ251426.1	20520001	20550000	0.0047565118912797	26490	126	26490	0
PflaKGBHm	OZ251426.1	20520001	20550000	0.0005285013212533	26490	14	26490	0
PflaKGBHm	OZ251426.1	20550001	20580000	0.0075249804679468	24319	183	24319	0
PflaKGBDf	OZ251426.1	20550001	20580000	0.0071548994613265	24319	174	24319	0
PflaHELAf	OZ251426.1	20550001	20580000	0.0076894609153336	24319	187	24319	0
PflaHELEm	OZ251426.1	20550001	20580000	0.0090464246062749	24319	220	24319	0
PflaKGBDf	OZ251426.1	20580001	20610000	0.0018604297972511	26338	49	26338	0
PflaHELAf	OZ251426.1	20580001	20610000	0.0053534816614777	26338	141	26338	0
PflaKGBHm	OZ251426.1	20580001	20610000	0.0052016098412939	26338	137	26338	0
PflaHELEm	OZ251426.1	20580001	20610000	0.0072898473688207	26338	192	26338	0
PflaKGBHm	OZ251426.1	20610001	20640000	0.0028345340734616	25401	72	25401	0
PflaKGBDf	OZ251426.1	20610001	20640000	0.0013407468748767	25359	34	25359	42
PflaHELAf	OZ251426.1	20610001	20640000	0.0050785402149521	25401	129	25401	0
PflaHELEm	OZ251426.1	20610001	20640000	0.0056690681469233	25401	144	25401	0
PflaKGBHm	OZ251426.1	20640001	20670000	0.0023450157755606	23454	55	23454	0
PflaHELEm	OZ251426.1	20640001	20670000	0.0020465592223074	23454	48	23454	0
PflaKGBDf	OZ251426.1	20640001	20670000	0.0053295813080924	23454	125	23454	0
PflaHELAf	OZ251426.1	20640001	20670000	0.0032830220857849	23454	77	23454	0
PflaKGBDf	OZ251426.1	20670001	20700000	0.0040827651815443	25228	103	25228	12
PflaHELEm	OZ251426.1	20670001	20700000	0.0044770206022187	25240	113	25240	0
PflaKGBHm	OZ251426.1	20670001	20700000	0.0004754358161648	25240	12	25240	0
PflaHELAf	OZ251426.1	20670001	20700000	0.0015847860538827	25240	40	25240	0
PflaKGBHm	OZ251426.1	20700001	20730000	0.0006350550381033	23620	15	23620	0
PflaHELAf	OZ251426.1	20700001	20730000	0.0020745131244707	23620	49	23620	0
PflaKGBDf	OZ251426.1	20700001	20730000	0.0022438611346316	23620	53	23620	0
PflaHELEm	OZ251426.1	20700001	20730000	0.0026672311600338	23620	63	23620	0
PflaHELEm	OZ251426.1	20730001	20760000	0.0030531831497297	24237	74	24237	4
PflaKGBHm	OZ251426.1	20730001	20760000	0.00358896085145	24241	87	24241	0
PflaKGBDf	OZ251426.1	20730001	20760000	0.0016088445196155	24241	39	24241	0
PflaHELAf	OZ251426.1	20730001	20760000	0.0038364753929293	24241	93	24241	0
PflaKGBHm	OZ251426.1	20760001	20790000	0.0009854733922184	27398	27	27398	0
PflaHELEm	OZ251426.1	20760001	20790000	0.0044528797722461	27398	122	27398	0
PflaKGBDf	OZ251426.1	20760001	20790000	0.0029199211621286	27398	80	27398	0
PflaHELAf	OZ251426.1	20760001	20790000	0.0008394773341119	27398	23	27398	0
PflaHELEm	OZ251426.1	20790001	20820000	0.0027052125812573	24767	67	24767	0
PflaKGBDf	OZ251426.1	20790001	20820000	0.0025033310453425	24767	62	24767	0
PflaHELAf	OZ251426.1	20790001	20820000	0.0020591916663301	24767	51	24767	0
PflaKGBHm	OZ251426.1	20790001	20820000	8.07526143658901e-05	24767	2	24767	0
PflaKGBHm	OZ251426.1	20820001	20850000	0.0009014810045074	23295	21	23295	0
PflaHELEm	OZ251426.1	20820001	20850000	0.0038634900193174	23295	90	23295	0
PflaKGBDf	OZ251426.1	20820001	20850000	0.0032195750160978	23295	75	23295	0
PflaHELAf	OZ251426.1	20820001	20850000	0.0027473706804035	23295	64	23295	0
PflaKGBDf	OZ251426.1	20850001	20880000	0.002202363305239	23611	52	23611	0
PflaHELEm	OZ251426.1	20850001	20880000	0.0035153106602854	23611	83	23611	0
PflaKGBHm	OZ251426.1	20850001	20880000	0.0018211850408707	23611	43	23611	0
PflaHELAf	OZ251426.1	20850001	20880000	0.0024988352886366	23611	59	23611	0
PflaHELEm	OZ251426.1	20880001	20910000	0.0018801410105757	21275	40	21275	0
PflaHELAf	OZ251426.1	20880001	20910000	9.400705052878966e-05	21275	2	21275	0
PflaKGBHm	OZ251426.1	20880001	20910000	0.0014101057579318	21275	30	21275	0
PflaKGBDf	OZ251426.1	20880001	20910000	0.0003760282021151	21275	8	21275	0
PflaHELAf	OZ251426.1	20910001	20940000	0.0	26519	0	26519	0
PflaKGBDf	OZ251426.1	20910001	20940000	0.002601908065915	26519	69	26519	0
PflaHELEm	OZ251426.1	20910001	20940000	0.0027150345035634	26519	72	26519	0
